hurst,theta,z_score,macd_z,rsi,dist_vwap,adx,vol_z,volatility,atr,hour,pnl,target
0.3568097973588729,59.225038601554125,-3.356319036634274,-0.5519245281449681,37.08791208791104,-0.0006810929727393,0.0,4.247488451967099,0.1533692663276771,0.1928571428571379,8,18.50682337269518,1
0.3326078980856696,39.54415591256903,-2.8497329912246996,-0.6938301440720995,36.986301369861465,-0.000737782011482,0.0,-0.06176954387318698,0.152602222785268,0.2007142857142798,8,19.073922160006873,1
0.3001164904377474,33.72415713034455,-3.5472787199099285,-0.921634832790756,31.70731707316972,-0.0012799841493685,0.0,-0.10461840195113929,0.1548115214472822,0.2064285714285663,8,12.31852615767508,1
0.2743541642539574,26.094236074860543,-2.1549740362313856,-1.0073699646280492,40.259740259738585,-0.0009974599970122,0.0,-0.21663153466436996,0.1539105233916492,0.2071428571428535,8,30.00136856505975,1
0.2459546245082982,30.786833516367626,-2.062763808159654,-0.9785520226739172,47.36495388669152,-0.000825979261863,0.0,-0.2601461343841691,0.1510489079968332,0.2028071428571394,8,26.639244073676593,1
0.2339166962672842,29.13470642088925,-2.622378231186451,-1.056785451360434,35.98130841121328,-0.0012651960838917,0.0,-0.20751748793108998,0.1467133088509597,0.2035214285714265,8,12.585532540526856,1
0.2289074226944507,24.697116118397812,-2.9857049834693536,-1.2342130710082937,29.737783075088476,-0.0018602452123857,0.0,-0.14184908927989295,0.1486385472894868,0.2120928571428554,8,18.809755382790172,1
0.2193606333742832,33.17829718000762,-2.6368974057527454,-1.214662903725175,30.33958891867698,-0.0019957113677411,0.0,-0.09644372854124889,0.1649398106606693,0.2439000000000025,8,20.322074618501063,1
0.1208538848099016,52.381426139085725,-2.6475649264903893,-0.9466082449575676,38.33238474672697,-0.0024794595053385,0.0,0.052794503980961194,0.1625494408361065,0.1607928571428577,8,28.298133710458615,1
0.096648697805839,50.578746779528494,-3.0132488997992066,-1.422738597648257,37.22022658192825,-0.0030543879970915,0.0,3.3725430273323322,0.1648712986553472,0.1807928571428557,8,24.853064771235722,1
0.0639118748357591,28.050284877972132,-2.329236565917712,-2.159793638035498,32.06460779181825,-0.0034010085062585,0.0,1.1089480426440592,0.1643568933805383,0.2043642857142832,8,11.217614295837564,1
